user_id,event,feature,event_date,plan
U1024,used_export,export,2026-04-21,pro
U1024,used_dashboard,dashboard,2026-04-24,pro
U1024,used_team_collab,team_collab,2026-03-05,pro
U1024,used_reports,reports,2026-04-11,pro
U1024,used_dashboard,dashboard,2026-04-15,pro
U1024,used_dashboard,dashboard,2026-03-01,pro
U1024,used_dashboard,dashboard,2026-03-03,pro
U1024,used_api_access,api_access,2026-03-29,pro
U1025,used_api_access,api_access,2025-10-08,free
U1025,used_export,export,2026-03-25,free
U1025,used_reports,reports,2025-09-30,free
U1025,used_dashboard,dashboard,2025-08-23,free
U1025,used_reports,reports,2025-07-09,free
U1025,used_team_collab,team_collab,2025-12-20,free
U1025,used_reports,reports,2026-03-08,free
U1025,used_reports,reports,2026-04-26,free
U1025,used_team_collab,team_collab,2025-12-29,free
U1025,used_integrations,integrations,2026-04-07,free
U1025,used_api_access,api_access,2025-09-05,free
U1025,used_integrations,integrations,2026-03-03,free
U1025,used_reports,reports,2025-06-12,free
U1025,used_team_collab,team_collab,2026-01-27,free
U1025,used_export,export,2025-06-10,free
U1025,used_dashboard,dashboard,2025-06-28,free
U1026,used_dashboard,dashboard,2026-02-28,free
U1026,used_dashboard,dashboard,2026-03-16,free
U1026,used_integrations,integrations,2025-11-29,free
U1026,used_dashboard,dashboard,2026-01-27,free
U1026,used_team_collab,team_collab,2025-09-28,free
U1026,used_dashboard,dashboard,2026-02-20,free
U1026,used_reports,reports,2026-03-03,free
U1026,used_reports,reports,2025-07-13,free
U1026,used_reports,reports,2026-03-04,free
U1026,used_dashboard,dashboard,2026-03-30,free
U1026,used_api_access,api_access,2026-02-06,free
U1026,used_team_collab,team_collab,2025-11-19,free
U1026,used_dashboard,dashboard,2026-01-03,free
U1026,used_team_collab,team_collab,2025-06-16,free
U1026,used_dashboard,dashboard,2026-04-07,free
U1026,used_dashboard,dashboard,2026-01-17,free
U1026,used_reports,reports,2025-07-17,free
U1026,used_export,export,2025-07-15,free
U1027,used_dashboard,dashboard,2025-12-31,free
U1027,used_dashboard,dashboard,2025-11-29,free
U1027,used_team_collab,team_collab,2025-07-12,free
U1028,used_api_access,api_access,2025-12-04,pro
U1028,used_api_access,api_access,2025-12-31,pro
U1028,used_dashboard,dashboard,2026-04-20,pro
U1028,used_team_collab,team_collab,2025-12-28,pro
U1028,used_integrations,integrations,2026-02-15,pro
U1028,used_notifications,notifications,2025-11-04,pro
U1028,used_dashboard,dashboard,2026-02-18,pro
U1028,used_dashboard,dashboard,2026-04-19,pro
U1028,used_export,export,2026-01-28,pro
U1028,used_dashboard,dashboard,2025-12-20,pro
U1028,used_dashboard,dashboard,2025-11-01,pro
U1028,used_dashboard,dashboard,2025-11-27,pro
U1028,used_reports,reports,2025-11-10,pro
U1028,used_dashboard,dashboard,2025-11-17,pro
U1028,used_reports,reports,2025-11-15,pro
U1028,used_reports,reports,2026-02-20,pro
U1028,used_dashboard,dashboard,2025-11-21,pro
U1028,used_dashboard,dashboard,2026-03-21,pro
U1028,used_reports,reports,2026-04-05,pro
U1028,used_dashboard,dashboard,2026-04-06,pro
U1028,used_notifications,notifications,2026-01-05,pro
U1028,used_reports,reports,2026-02-14,pro
U1028,used_dashboard,dashboard,2026-03-13,pro
U1028,used_api_access,api_access,2026-01-21,pro
U1028,used_notifications,notifications,2025-11-17,pro
U1028,used_api_access,api_access,2026-04-05,pro
U1028,used_dashboard,dashboard,2026-01-08,pro
U1028,used_team_collab,team_collab,2026-01-26,pro
U1028,used_integrations,integrations,2026-02-24,pro
U1028,used_integrations,integrations,2026-03-26,pro
U1028,used_integrations,integrations,2026-01-05,pro
U1028,used_reports,reports,2025-11-22,pro
U1028,used_reports,reports,2025-12-31,pro
U1028,used_dashboard,dashboard,2026-03-03,pro
U1028,used_export,export,2025-12-03,pro
U1028,used_reports,reports,2025-12-10,pro
U1028,used_dashboard,dashboard,2026-01-29,pro
U1028,used_integrations,integrations,2025-11-13,pro
U1028,used_integrations,integrations,2026-01-28,pro
U1028,used_reports,reports,2026-02-12,pro
U1028,used_dashboard,dashboard,2026-04-12,pro
U1028,used_dashboard,dashboard,2025-10-31,pro
U1028,used_notifications,notifications,2026-01-29,pro
U1028,used_team_collab,team_collab,2025-12-23,pro
U1028,used_api_access,api_access,2026-02-25,pro
U1028,used_reports,reports,2026-02-05,pro
U1028,used_reports,reports,2026-02-23,pro
U1028,used_reports,reports,2026-03-17,pro
U1028,used_dashboard,dashboard,2026-04-25,pro
U1028,used_reports,reports,2026-04-26,pro
U1028,used_integrations,integrations,2025-12-13,pro
U1028,used_export,export,2026-04-05,pro
U1028,used_reports,reports,2026-04-02,pro
U1028,used_team_collab,team_collab,2026-02-14,pro
U1028,used_dashboard,dashboard,2025-11-01,pro
U1028,used_dashboard,dashboard,2026-03-24,pro
U1028,used_dashboard,dashboard,2026-04-10,pro
U1028,used_reports,reports,2026-02-26,pro
U1028,used_dashboard,dashboard,2026-04-14,pro
U1028,used_team_collab,team_collab,2026-01-18,pro
U1028,used_dashboard,dashboard,2026-04-22,pro
U1028,used_export,export,2026-01-26,pro
U1028,used_reports,reports,2025-11-23,pro
U1028,used_export,export,2025-12-01,pro
U1028,used_team_collab,team_collab,2025-11-17,pro
U1028,used_integrations,integrations,2026-01-02,pro
U1028,used_dashboard,dashboard,2026-02-19,pro
U1028,used_dashboard,dashboard,2026-01-09,pro
U1028,used_api_access,api_access,2025-11-23,pro
U1028,used_dashboard,dashboard,2025-11-01,pro
U1028,used_dashboard,dashboard,2025-10-30,pro
U1028,used_reports,reports,2026-03-13,pro
U1028,used_dashboard,dashboard,2026-03-19,pro
U1028,used_dashboard,dashboard,2026-01-23,pro
U1028,used_reports,reports,2025-12-12,pro
U1028,used_dashboard,dashboard,2026-02-24,pro
U1028,used_integrations,integrations,2026-03-02,pro
U1028,used_team_collab,team_collab,2026-03-09,pro
U1028,used_reports,reports,2025-12-03,pro
U1028,used_notifications,notifications,2026-02-25,pro
U1028,used_dashboard,dashboard,2026-02-16,pro
U1028,used_api_access,api_access,2025-12-04,pro
U1028,used_dashboard,dashboard,2025-11-09,pro
U1028,used_api_access,api_access,2025-11-21,pro
U1028,used_dashboard,dashboard,2026-01-19,pro
U1028,used_reports,reports,2026-04-11,pro
U1028,used_export,export,2025-12-11,pro
U1028,used_dashboard,dashboard,2025-11-14,pro
U1029,used_export,export,2026-02-25,starter
U1029,used_dashboard,dashboard,2026-02-18,starter
U1029,used_notifications,notifications,2026-02-10,starter
U1029,used_team_collab,team_collab,2026-04-16,starter
U1029,used_dashboard,dashboard,2026-03-13,starter
U1029,used_team_collab,team_collab,2026-04-14,starter
U1029,used_reports,reports,2026-03-14,starter
U1029,used_dashboard,dashboard,2026-03-01,starter
U1029,used_dashboard,dashboard,2026-03-12,starter
U1029,used_api_access,api_access,2026-02-17,starter
U1029,used_team_collab,team_collab,2026-03-17,starter
U1029,used_dashboard,dashboard,2026-03-11,starter
U1029,used_reports,reports,2026-04-21,starter
U1029,used_team_collab,team_collab,2026-04-21,starter
U1029,used_dashboard,dashboard,2026-03-28,starter
U1029,used_dashboard,dashboard,2026-03-26,starter
U1029,used_dashboard,dashboard,2026-03-26,starter
U1030,used_reports,reports,2026-01-14,pro
U1030,used_dashboard,dashboard,2025-12-04,pro
U1030,used_team_collab,team_collab,2026-01-10,pro
U1030,used_reports,reports,2026-04-01,pro
U1030,used_api_access,api_access,2026-02-22,pro
U1030,used_dashboard,dashboard,2026-02-22,pro
U1030,used_reports,reports,2026-04-14,pro
U1030,used_dashboard,dashboard,2025-12-30,pro
U1030,used_reports,reports,2026-04-18,pro
U1030,used_reports,reports,2026-01-06,pro
U1030,used_team_collab,team_collab,2026-04-03,pro
U1030,used_reports,reports,2026-03-08,pro
U1030,used_dashboard,dashboard,2026-02-05,pro
U1030,used_dashboard,dashboard,2026-02-05,pro
U1030,used_reports,reports,2026-03-10,pro
U1030,used_notifications,notifications,2026-02-26,pro
U1030,used_team_collab,team_collab,2026-04-26,pro
U1030,used_dashboard,dashboard,2026-04-01,pro
U1030,used_integrations,integrations,2026-04-20,pro
U1030,used_export,export,2026-01-25,pro
U1030,used_reports,reports,2026-03-10,pro
U1030,used_api_access,api_access,2026-02-28,pro
U1030,used_notifications,notifications,2025-12-11,pro
U1030,used_reports,reports,2026-03-15,pro
U1030,used_integrations,integrations,2026-04-26,pro
U1030,used_integrations,integrations,2026-01-02,pro
U1030,used_api_access,api_access,2026-02-07,pro
U1030,used_dashboard,dashboard,2026-03-31,pro
U1030,used_team_collab,team_collab,2026-02-14,pro
U1030,used_reports,reports,2026-01-04,pro
U1030,used_team_collab,team_collab,2025-12-16,pro
U1030,used_dashboard,dashboard,2026-01-10,pro
U1030,used_api_access,api_access,2026-04-04,pro
U1030,used_api_access,api_access,2026-02-21,pro
U1030,used_reports,reports,2025-12-20,pro
U1030,used_dashboard,dashboard,2026-01-21,pro
U1030,used_dashboard,dashboard,2026-04-09,pro
U1030,used_reports,reports,2026-03-21,pro
U1030,used_dashboard,dashboard,2026-02-13,pro
U1030,used_reports,reports,2025-12-10,pro
U1030,used_dashboard,dashboard,2026-01-10,pro
U1030,used_dashboard,dashboard,2026-02-08,pro
U1030,used_reports,reports,2026-03-13,pro
U1030,used_reports,reports,2026-01-16,pro
U1030,used_dashboard,dashboard,2026-01-01,pro
U1030,used_dashboard,dashboard,2026-01-25,pro
U1030,used_api_access,api_access,2026-01-22,pro
U1030,used_export,export,2026-02-20,pro
U1030,used_reports,reports,2026-04-01,pro
U1030,used_dashboard,dashboard,2026-02-17,pro
U1030,used_team_collab,team_collab,2026-03-26,pro
U1030,used_dashboard,dashboard,2026-03-02,pro
U1030,used_team_collab,team_collab,2025-12-12,pro
U1030,used_reports,reports,2026-03-09,pro
U1032,used_dashboard,dashboard,2026-04-08,starter
U1032,used_reports,reports,2026-01-25,starter
U1032,used_reports,reports,2026-03-29,starter
U1032,used_reports,reports,2026-04-03,starter
U1032,used_dashboard,dashboard,2026-02-20,starter
U1032,used_integrations,integrations,2026-03-22,starter
U1032,used_api_access,api_access,2026-02-05,starter
U1032,used_dashboard,dashboard,2026-02-22,starter
U1033,used_reports,reports,2026-02-09,pro
U1033,used_reports,reports,2026-01-19,pro
U1033,used_reports,reports,2026-01-17,pro
U1033,used_reports,reports,2026-02-11,pro
U1033,used_reports,reports,2026-02-04,pro
U1033,used_dashboard,dashboard,2026-04-04,pro
U1033,used_integrations,integrations,2026-04-18,pro
U1033,used_integrations,integrations,2025-12-05,pro
U1033,used_reports,reports,2025-11-12,pro
U1033,used_integrations,integrations,2026-02-15,pro
U1033,used_dashboard,dashboard,2026-02-01,pro
U1035,used_dashboard,dashboard,2026-02-20,starter
U1035,used_reports,reports,2026-04-02,starter
U1035,used_team_collab,team_collab,2026-02-25,starter
U1035,used_team_collab,team_collab,2026-03-28,starter
U1035,used_reports,reports,2026-02-20,starter
U1035,used_reports,reports,2026-03-20,starter
U1035,used_team_collab,team_collab,2026-04-05,starter
U1036,used_reports,reports,2026-02-28,pro
U1036,used_dashboard,dashboard,2026-04-25,pro
U1036,used_dashboard,dashboard,2026-03-18,pro
U1036,used_notifications,notifications,2026-02-28,pro
U1036,used_team_collab,team_collab,2026-04-03,pro
U1036,used_dashboard,dashboard,2026-04-06,pro
U1036,used_reports,reports,2026-04-11,pro
U1036,used_api_access,api_access,2026-03-08,pro
U1036,used_reports,reports,2026-03-17,pro
U1037,used_reports,reports,2026-01-09,starter
U1037,used_dashboard,dashboard,2026-03-11,starter
U1037,used_integrations,integrations,2025-07-06,starter
U1037,used_team_collab,team_collab,2025-08-21,starter
U1037,used_api_access,api_access,2026-02-24,starter
U1037,used_integrations,integrations,2026-01-04,starter
U1037,used_reports,reports,2026-04-04,starter
U1037,used_integrations,integrations,2026-02-09,starter
U1037,used_dashboard,dashboard,2026-03-15,starter
U1037,used_dashboard,dashboard,2025-11-27,starter
U1037,used_dashboard,dashboard,2026-04-26,starter
U1037,used_team_collab,team_collab,2026-03-10,starter
U1037,used_dashboard,dashboard,2025-07-29,starter
U1037,used_dashboard,dashboard,2026-02-25,starter
U1037,used_reports,reports,2025-09-23,starter
U1037,used_notifications,notifications,2025-07-05,starter
U1037,used_dashboard,dashboard,2026-02-09,starter
U1037,used_export,export,2025-09-10,starter
U1037,used_dashboard,dashboard,2025-12-06,starter
U1037,used_dashboard,dashboard,2025-11-22,starter
U1037,used_dashboard,dashboard,2026-01-05,starter
U1037,used_api_access,api_access,2026-01-11,starter
U1037,used_dashboard,dashboard,2025-09-27,starter
U1037,used_team_collab,team_collab,2025-12-08,starter
U1037,used_reports,reports,2025-11-01,starter
U1037,used_team_collab,team_collab,2025-08-20,starter
U1037,used_dashboard,dashboard,2025-07-05,starter
U1037,used_dashboard,dashboard,2025-08-13,starter
U1037,used_reports,reports,2025-10-28,starter
U1037,used_dashboard,dashboard,2026-02-17,starter
U1037,used_integrations,integrations,2025-12-27,starter
U1037,used_api_access,api_access,2026-02-06,starter
U1037,used_dashboard,dashboard,2026-03-06,starter
U1037,used_dashboard,dashboard,2026-01-17,starter
U1037,used_dashboard,dashboard,2025-08-26,starter
U1037,used_export,export,2026-01-09,starter
U1037,used_reports,reports,2025-09-13,starter
U1037,used_api_access,api_access,2025-09-11,starter
U1037,used_dashboard,dashboard,2025-09-16,starter
U1037,used_dashboard,dashboard,2026-04-19,starter
U1037,used_reports,reports,2025-09-27,starter
U1037,used_api_access,api_access,2025-10-22,starter
U1037,used_export,export,2025-09-20,starter
U1037,used_integrations,integrations,2026-02-16,starter
U1037,used_export,export,2025-08-18,starter
U1037,used_team_collab,team_collab,2025-09-14,starter
U1037,used_reports,reports,2026-01-17,starter
U1037,used_dashboard,dashboard,2026-02-09,starter
U1037,used_dashboard,dashboard,2025-09-14,starter
U1037,used_dashboard,dashboard,2025-08-17,starter
U1037,used_team_collab,team_collab,2025-11-27,starter
U1037,used_integrations,integrations,2025-07-18,starter
U1037,used_dashboard,dashboard,2025-12-06,starter
U1037,used_dashboard,dashboard,2026-03-22,starter
U1037,used_dashboard,dashboard,2026-01-21,starter
U1037,used_team_collab,team_collab,2025-08-01,starter
U1037,used_reports,reports,2025-11-04,starter
U1037,used_dashboard,dashboard,2025-08-31,starter
U1037,used_reports,reports,2025-08-10,starter
U1037,used_notifications,notifications,2025-07-11,starter
U1037,used_dashboard,dashboard,2025-12-14,starter
U1037,used_reports,reports,2026-04-22,starter
U1037,used_api_access,api_access,2026-04-10,starter
U1037,used_notifications,notifications,2026-03-03,starter
U1037,used_dashboard,dashboard,2025-08-11,starter
U1037,used_dashboard,dashboard,2025-08-08,starter
U1037,used_dashboard,dashboard,2025-10-23,starter
U1037,used_export,export,2025-08-04,starter
U1038,used_dashboard,dashboard,2026-01-10,pro
U1038,used_reports,reports,2026-04-25,pro
U1038,used_reports,reports,2025-11-24,pro
U1038,used_dashboard,dashboard,2025-11-17,pro
U1038,used_reports,reports,2026-01-25,pro
U1038,used_dashboard,dashboard,2025-07-13,pro
U1038,used_dashboard,dashboard,2025-10-01,pro
U1038,used_notifications,notifications,2025-08-08,pro
U1038,used_reports,reports,2025-07-14,pro
U1038,used_reports,reports,2025-11-12,pro
U1038,used_api_access,api_access,2026-03-24,pro
U1038,used_dashboard,dashboard,2025-05-29,pro
U1038,used_team_collab,team_collab,2025-12-05,pro
U1038,used_dashboard,dashboard,2025-08-26,pro
U1038,used_export,export,2025-06-09,pro
U1038,used_reports,reports,2025-06-24,pro
U1038,used_dashboard,dashboard,2026-03-03,pro
U1038,used_team_collab,team_collab,2026-04-02,pro
U1038,used_dashboard,dashboard,2025-07-24,pro
U1038,used_dashboard,dashboard,2026-04-23,pro
U1038,used_dashboard,dashboard,2025-05-01,pro
U1038,used_reports,reports,2025-10-20,pro
U1038,used_dashboard,dashboard,2025-09-05,pro
U1038,used_team_collab,team_collab,2025-06-29,pro
U1038,used_team_collab,team_collab,2025-09-10,pro
U1038,used_team_collab,team_collab,2025-06-25,pro
U1038,used_dashboard,dashboard,2025-05-11,pro
U1038,used_dashboard,dashboard,2025-12-01,pro
U1038,used_dashboard,dashboard,2025-05-28,pro
U1038,used_api_access,api_access,2026-02-15,pro
U1038,used_reports,reports,2026-01-05,pro
U1038,used_dashboard,dashboard,2025-10-27,pro
U1038,used_dashboard,dashboard,2026-02-10,pro
U1038,used_dashboard,dashboard,2025-07-15,pro
U1038,used_export,export,2025-06-17,pro
U1038,used_team_collab,team_collab,2026-04-06,pro
U1038,used_team_collab,team_collab,2025-08-20,pro
U1038,used_dashboard,dashboard,2025-04-27,pro
U1038,used_dashboard,dashboard,2025-05-02,pro
U1038,used_reports,reports,2025-12-23,pro
U1038,used_dashboard,dashboard,2025-07-11,pro
U1038,used_reports,reports,2025-05-14,pro
U1038,used_team_collab,team_collab,2026-04-26,pro
U1038,used_dashboard,dashboard,2025-11-26,pro
U1038,used_reports,reports,2025-08-31,pro
U1038,used_dashboard,dashboard,2025-10-06,pro
U1038,used_reports,reports,2025-06-04,pro
U1038,used_reports,reports,2025-06-26,pro
U1038,used_dashboard,dashboard,2025-05-22,pro
U1038,used_notifications,notifications,2026-01-15,pro
U1038,used_dashboard,dashboard,2025-11-17,pro
U1038,used_integrations,integrations,2025-12-20,pro
U1038,used_dashboard,dashboard,2025-10-02,pro
U1038,used_reports,reports,2026-02-03,pro
U1038,used_dashboard,dashboard,2025-10-31,pro
U1038,used_team_collab,team_collab,2026-02-08,pro
